,var1,var2,cluster
84,49.0906097,-123.0802207,4
21,49.134333899999994,-123.0651422,4
1,49.133010299999995,-123.09553580000001,4
121,49.0244881,-123.06915349999998,4
8,49.1660159,-122.66354960000001,5
236,49.217228000000006,-122.59365090000001,5
210,49.219668,-122.6557491,5
47,49.091072499999996,-122.6074795,5
104,49.2179441,-122.64839930000001,5
183,49.116251,-122.6703778,5
208,49.1654248,-122.6646457,5
48,49.2183727,-122.65383290000001,5
49,49.218154,-122.6436783,5
18,49.1694686,-122.66575449999999,5
201,49.1194864,-122.66483799999999,5
17,49.1693268,-122.66647820000001,5
78,49.163705900000004,-122.66048119999999,5
234,49.1129898,-122.666724,5
116,49.1661003,-122.664152,5
70,49.1037213,-122.7281926,5
169,49.1170227,-122.67510859999999,5
144,49.1645574,-122.6646365,5
140,49.110595,-122.6768607,5
136,49.220268299999994,-122.64960390000002,5
217,49.11765,-122.6689767,5
132,49.1129178,-122.6625851,5
239,49.109716299999995,-122.67890179999999,5
130,49.1026873,-122.6456899,5
131,49.1129138,-122.66810840000001,5
165,49.2201784,-122.6577511,5
215,49.1653656,-122.6614878,5
125,49.220176,-122.66292209999999,5
168,49.112115700000004,-122.6506343,5
7,49.1674933,-122.6674453,5
216,49.2539596,-122.7388737,6
207,49.1876258,-122.8459699,6
39,49.255495,-122.74668090000002,6
38,49.2566232,-122.74713009999999,6
24,49.186389500000004,-122.84745649999999,6
25,49.1861186,-122.8474382,6
68,49.185694700000006,-122.80163700000001,6
214,49.2787696,-122.7976283,6
224,49.1903678,-122.80469,6
146,49.2332102,-122.8521201,6
186,49.274656799999995,-122.7909967,6
196,49.1916811,-122.8233993,6
145,49.237348299999994,-122.8529856,6
141,49.2790508,-122.8292606,6
138,49.189941,-122.8471754,6
135,49.2662294,-122.77697109999998,6
162,49.1869381,-122.8000621,6
174,49.2534148,-122.7397591,6
175,49.2563016,-122.7482111,6
238,49.186904600000005,-122.80053829999999,6
150,49.2734,-122.7884457,6
14,49.272341299999994,-122.78906699999999,6
106,49.2778963,-122.7936486,6
16,49.2275482,-122.8370119,6
26,49.189893100000006,-122.80356370000001,6
92,49.233981400000005,-122.8626888,6
89,49.2492559,-122.86706550000001,6
189,49.2756694,-122.79441270000001,6
190,49.2758814,-122.7909785,6
192,49.2738174,-122.79244479999998,6
83,49.189306,-122.8026622,6
27,49.18863029999999,-122.802229,6
22,49.171788899999996,-123.13592340000002,7
240,49.1855406,-123.10800090000001,7
20,49.1711386,-123.13605190000001,7
233,49.1911367,-123.1142145,7
71,49.170953499999996,-123.18243989999999,7
29,49.178433399999996,-123.12166699999999,7
128,49.1881812,-123.1116797,7
127,49.212148799999994,-123.14090220000001,7
126,49.204737200000004,-123.1308338,7
118,49.2269711,-123.1287459,7
176,49.1732885,-123.1465196,7
111,49.1774901,-123.1292862,7
109,49.2106257,-123.0923821,7
105,49.1917274,-123.0808548,7
221,49.164470200000004,-123.1361623,7
100,49.197361,-123.17880600000001,7
95,49.2251548,-123.10187409999999,7
199,49.1763527,-123.13182549999999,7
57,49.2376572,-123.15563929999999,7
56,49.227687,-123.0904914,7
52,49.172236,-123.13583510000001,7
41,49.2293878,-123.09049820000001,7
213,49.233313,-123.1173462,7
30,49.1872412,-123.1316835,7
96,49.1780886,-123.12745420000002,7
122,49.1736004,-123.14758909999998,7
