,var1,var2,cluster
270,49.180248600000006,-123.1340092,4
261,49.1707296,-123.1324027,4
271,49.1803127,-123.1343597,4
273,49.1872375,-123.13188079999999,4
1228,49.2040744,-123.1353732,4
1012,49.124467100000004,-123.1818625,4
274,49.1872412,-123.1316835,4
275,49.1874924,-123.12862849999999,4
1224,49.17242879999999,-123.1361124,4
276,49.187245000000004,-123.12885049999998,4
1013,49.1246171,-123.18163329999999,4
277,49.187751899999995,-123.13043619999999,4
272,49.1880549,-123.1310731,4
278,49.18774129999999,-123.1299389,4
260,49.1705561,-123.1323956,4
258,49.1779354,-123.12537420000001,4
990,49.1253012,-123.18167509999999,4
993,49.1330296,-123.09627579999999,4
196,49.1329664,-123.09808259999998,4
1002,49.1713632,-123.1356091,4
218,49.133032799999995,-123.09646709999998,4
536,49.1633285,-123.13633689999999,4
221,49.170826500000004,-123.136968,4
222,49.19163270000001,-123.13096019999999,4
1003,49.1713722,-123.13500859999999,4
259,49.1703624,-123.13238419999999,4
1004,49.1723097,-123.1324388,4
1011,49.089507399999995,-123.07901809999998,4
251,49.17763370000001,-123.12385149999999,4
1259,49.1917063,-123.10961640000001,4
252,49.178433399999996,-123.12166699999999,4
253,49.1786828,-123.12164569999999,4
254,49.1786715,-123.1210797,4
255,49.1777476,-123.12113219999999,4
256,49.178038,-123.12176670000001,4
257,49.1777979,-123.12176059999999,4
1005,49.172308,-123.1332139,4
957,49.1266442,-123.1818811,4
1213,49.171158,-123.1416095,4
1014,49.1243761,-123.18459890000001,4
342,49.178515000000004,-123.13183149999999,4
343,49.17897,-123.1320471,4
344,49.178971000000004,-123.13235259999999,4
345,49.17809260000001,-123.1318267,4
666,49.1832711,-123.1361756,4
665,49.18273370000001,-123.1355223,4
657,49.181944200000004,-123.1357783,4
603,49.0409767,-123.0876795,4
394,49.210637,-123.09220570000001,4
341,49.178075,-123.1293075,4
1049,49.17770170000001,-123.13460390000002,4
1117,49.1780886,-123.12745420000002,4
1052,49.2041123,-123.13539709999999,4
545,49.12375,-123.183833,4
544,49.178517,-123.13296000000001,4
543,49.2101551,-123.11615719999999,4
472,49.1922303,-123.09245349999999,4
473,49.1922386,-123.09230670000001,4
1095,49.207907500000005,-123.1403014,4
537,49.172236,-123.13583510000001,4
1120,49.1849463,-123.12925530000001,4
279,49.1742544,-123.1490557,4
1163,49.197361,-123.17880600000001,4
339,49.1784635,-123.1274605,4
280,49.1690148,-123.13393710000001,4
281,49.1689882,-123.1352584,4
282,49.1682414,-123.1392128,4
1015,49.091413,-123.0789202,4
1016,49.115801,-123.0619967,4
284,49.178463799999996,-123.13028329999999,4
1017,49.0906097,-123.0802207,4
1018,49.1118014,-123.0524742,4
296,49.1821912,-123.13544850000001,4
340,49.1784672,-123.13066470000001,4
301,49.177673,-123.1217574,4
326,49.187435799999996,-123.1107711,4
327,49.2028492,-123.13558570000001,4
328,49.1872734,-123.1286192,4
329,49.182473,-123.1340904,4
1165,49.195091,-123.17849,4
330,49.1877145,-123.0806283,4
337,49.178549600000004,-123.1287621,4
1164,49.197594099999996,-123.1741753,4
338,49.178688,-123.12880729999999,4
324,49.2189394,-123.09118570000001,4
1317,49.2106257,-123.0923821,4
501,49.1549186,-123.15813659999999,4
1320,49.1774963,-123.13007720000002,4
1411,49.1691429,-123.1367963,4
1410,49.1620454,-123.1316764,4
1409,49.162290000000006,-123.1316477,4
1408,49.1622749,-123.132539,4
1407,49.1633761,-123.13594309999999,4
1406,49.1633547,-123.13509309999999,4
54,49.1630451,-123.1363249,4
799,49.187473700000005,-123.1239547,4
1405,49.1640975,-123.13638540000001,4
1404,49.1636295,-123.1351088,4
1412,49.1692987,-123.1367933,4
57,49.176181400000004,-123.13066880000001,4
1399,49.1250402,-123.185123,4
1398,49.126659100000005,-123.1906415,4
1397,49.12666110000001,-123.1904825,4
798,49.1721,-123.1327263,4
59,49.175971999999994,-123.1306582,4
783,49.1705269,-123.1387041,4
1319,49.1777093,-123.12537749999998,4
782,49.1700042,-123.1818523,4
781,49.17035739999999,-123.1815541,4
873,49.182898,-123.09182120000001,4
58,49.176110200000004,-123.13090919999999,4
68,49.196048600000005,-123.177943,4
1413,49.1775098,-123.1383697,4
1415,49.175468200000005,-123.1466896,4
1,49.1712762,-123.13487340000002,4
2,49.1327053,-123.09918590000002,4
15,49.172095299999995,-123.13360829999999,4
31,49.1795513,-123.1375541,4
34,49.1842852,-123.09112340000001,4
41,49.169793299999995,-123.1378771,4
44,49.1872417,-123.131495,4
45,49.1874849,-123.1312122,4
812,49.1242783,-123.18321399999999,4
801,49.15491779999999,-123.12577720000002,4
1414,49.177719599999996,-123.13822520000001,4
800,49.1872471,-123.1242174,4
1435,49.219277000000005,-123.1491091,4
49,49.1967246,-123.13960990000001,4
50,49.196822499999996,-123.14042040000001,4
1422,49.0243805,-123.06989990000001,4
52,49.1794492,-123.13416059999999,4
53,49.1250427,-123.18533190000001,4
1419,49.1834675,-123.13539240000001,4
1418,49.1737723,-123.1475183,4
1417,49.1737598,-123.14648559999999,4
1416,49.173516,-123.14757859999999,4
48,49.1968099,-123.14017700000001,4
878,49.1797321,-123.1377358,4
60,49.176410700000005,-123.1323338,4
945,49.0904674,-123.0790855,4
740,49.1937865,-123.13364299999999,4
91,49.1238349,-123.18581470000001,4
86,49.1781171,-123.13560079999999,4
742,49.196188299999996,-123.1262237,4
714,49.123957700000005,-123.18464109999998,4
1361,49.210922700000005,-123.13043629999999,4
120,49.175403499999994,-123.13425020000001,4
768,49.1551956,-123.12462020000001,4
1365,49.125043700000006,-123.1825265,4
1366,49.1236709,-123.1823268,4
1367,49.125046999999995,-123.18554270000001,4
1368,49.124869700000005,-123.1847676,4
739,49.180803499999996,-123.13466059999999,4
107,49.180771500000006,-123.1340777,4
763,49.1838883,-123.09416370000001,4
121,49.1707675,-123.1358591,4
903,49.1320952,-123.0991925,4
764,49.183931,-123.094599,4
883,49.180643200000006,-123.16004450000001,4
765,49.1834585,-123.092175,4
766,49.1838695,-123.09328810000001,4
1321,49.1780903,-123.13598459999999,4
767,49.155121,-123.1248975,4
704,49.1917591,-123.1203155,4
933,49.1493324,-123.1824756,4
658,49.0213607,-122.8055126,5
694,49.0289361,-122.8010181,5
660,49.1123607,-122.7297011,5
695,49.0284562,-122.79949740000002,5
1798,49.017731299999994,-122.79355679999999,5
1772,49.105155200000006,-122.8057256,5
1797,49.0176231,-122.7932267,5
696,49.030607,-122.7993445,5
689,49.042168200000006,-122.77962690000001,5
690,49.045038700000006,-122.7910557,5
956,49.0572555,-122.8016604,5
691,49.0292406,-122.8000061,5
1796,49.017658700000005,-122.7933284,5
1795,49.0178151,-122.7937715,5
692,49.029257799999996,-122.8005183,5
693,49.029101700000005,-122.80100459999998,5
1930,49.0235356,-122.8008706,5
673,49.0348989,-122.80088190000001,5
683,49.0451896,-122.77769779999998,5
697,49.0307761,-122.7993521,5
1771,49.11843029999999,-122.8020322,5
775,49.105767,-122.739572,5
777,49.1037213,-122.7281926,5
679,49.047245200000006,-122.78398349999999,5
678,49.0465479,-122.78412240000002,5
680,49.047517,-122.784328,5
681,49.0478089,-122.78492820000001,5
682,49.0477624,-122.7851888,5
761,49.021388,-122.80559579999999,5
677,49.0461302,-122.7824574,5
753,49.10485,-122.8028182,5
676,49.0452315,-122.7786492,5
675,49.0450198,-122.7785848,5
684,49.0451844,-122.7774453,5
685,49.044654,-122.7772023,5
686,49.0446042,-122.77671299999999,5
687,49.044322799999996,-122.77672109999999,5
688,49.04318189999999,-122.7804231,5
931,49.104311200000005,-122.734369,5
674,49.0382044,-122.80094890000001,5
672,49.0315176,-122.80165149999999,5
1793,49.0166862,-122.7850696,5
1381,49.02223970000001,-122.8084669,5
1379,49.0215128,-122.80594520000001,5
2087,49.0313533,-122.8014354,5
1794,49.017226799999996,-122.7919054,5
1151,49.033282299999996,-122.8008908,5
1380,49.0218104,-122.80697340000002,5
1147,49.021188099999996,-122.80491129999999,5
1206,49.102655799999994,-122.7303622,5
1207,49.1039095,-122.7345645,5
1221,49.0223678,-122.8084716,5
1613,49.029260799999996,-122.8006128,5
1375,49.0210977,-122.80456940000002,5
1382,49.0215908,-122.8063027,5
1378,49.022155100000006,-122.80815890000001,5
1383,49.022029499999995,-122.80778229999999,5
1385,49.0216646,-122.80656429999999,5
1386,49.0227215,-122.81008229999999,5
1387,49.022932,-122.8104937,5
1396,49.0163122,-122.78542949999999,5
127,49.05133370000001,-122.69237700000001,5
2266,49.045895,-122.7933199,5
124,49.10555479999999,-122.74024709999999,5
2197,49.1180631,-122.7569274,5
535,49.0458177,-122.79725819999999,5
2196,49.118661700000004,-122.7576087,5
1455,49.0458259,-122.77669820000001,5
1384,49.0215475,-122.80613659999999,5
1377,49.021863700000004,-122.80721000000001,5
701,49.27638220000001,-122.85778400000001,6
1982,49.1902586,-122.80056940000001,6
2200,49.1581571,-122.7802277,6
2210,49.281254700000005,-122.7958853,6
2199,49.158303499999995,-122.7802061,6
1845,49.2534148,-122.7397591,6
1846,49.2580227,-122.7455975,6
2198,49.1586386,-122.7799669,6
1847,49.2582216,-122.74870990000002,6
1848,49.2581048,-122.74869199999999,6
1849,49.2603054,-122.7577368,6
2201,49.1566,-122.77834209999999,6
2216,49.24878820000001,-122.8631923,6
77,49.1437425,-122.7994953,6
85,49.18761129999999,-122.8435939,6
26,49.2764267,-122.849875,6
2270,49.1913473,-122.80865849999999,6
2269,49.192589500000004,-122.8456456,6
2268,49.1784984,-122.84625120000001,6
2267,49.1974709,-122.8456929,6
2256,49.278172600000005,-122.8071838,6
72,49.2762369,-122.84455009999999,6
770,49.185694700000006,-122.80163700000001,6
73,49.257832799999996,-122.74548200000001,6
74,49.254477,-122.73790490000002,6
75,49.2580763,-122.74587859999998,6
146,49.2798592,-122.79970039999999,6
1820,49.189940899999996,-122.8469496,6
83,49.1911509,-122.8066783,6
84,49.1863982,-122.8444496,6
2222,49.2770401,-122.8489166,6
147,49.2785219,-122.8142905,6
1855,49.1898359,-122.79918970000001,6
149,49.272341299999994,-122.78906699999999,6
2075,49.183765,-122.80227509999999,6
379,49.2839381,-122.8101553,6
380,49.1876519,-122.84473329999999,6
383,49.2769717,-122.84834099999999,6
384,49.2770393,-122.8354693,6
385,49.2768777,-122.83968600000001,6
1885,49.15694379999999,-122.78142720000001,6
623,49.2782179,-122.81196429999999,6
622,49.264273700000004,-122.7665374,6
386,49.2770299,-122.84885859999999,6
292,49.2838311,-122.82775,6
593,49.1624504,-122.7906787,6
413,49.1934619,-122.84570409999999,6
1931,49.1576711,-122.7802419,6
414,49.186551200000004,-122.84764799999999,6
421,49.1991209,-122.77730559999999,6
571,49.1589776,-122.7808844,6
554,49.298671899999995,-122.78668859999999,6
422,49.199214500000004,-122.7773115,6
443,49.2825785,-122.82550020000001,6
1995,49.282487200000006,-122.7985082,6
474,49.1912487,-122.8073648,6
572,49.1585249,-122.78109669999999,6
2098,49.2758641,-122.79421940000002,6
285,49.191844200000006,-122.8137613,6
2102,49.199053799999994,-122.81335770000001,6
1853,49.190484000000005,-122.800142,6
1854,49.1900773,-122.80011850000001,6
150,49.276656200000005,-122.8310949,6
1856,49.1896791,-122.7992547,6
2182,49.281903899999996,-122.8008628,6
2181,49.2821104,-122.79947309999999,6
165,49.2275482,-122.8370119,6
166,49.2275278,-122.8372893,6
215,49.2420515,-122.760669,6
2161,49.2802232,-122.7993398,6
2159,49.2823076,-122.82614050000001,6
2158,49.2826581,-122.82538570000001,6
2157,49.2493578,-122.8675726,6
2156,49.2492851,-122.8681687,6
236,49.1861186,-122.8474382,6
237,49.1855201,-122.84755009999999,6
238,49.189893100000006,-122.80356370000001,6
239,49.1885348,-122.80212560000001,6
240,49.18863029999999,-122.802229,6
2129,49.2720535,-122.78904890000001,6
2128,49.280924,-122.85053909999998,6
2126,49.2738174,-122.79244479999998,6
2120,49.156558200000006,-122.77833759999999,6
148,49.2565154,-122.7481768,6
2103,49.1990451,-122.8131686,6
2290,49.2787696,-122.7976283,6
807,49.1996433,-122.8115581,6
1704,49.1571141,-122.781741,6
1575,49.2958081,-122.80293459999999,6
1355,49.2798058,-122.7934554,6
1716,49.1913445,-122.80842759999999,6
1717,49.1981403,-122.84210709999999,6
1180,49.1899411,-122.84734170000002,6
1356,49.2493369,-122.85916100000001,6
1008,49.188572799999996,-122.7965763,6
1007,49.1887757,-122.8028692,6
1725,49.190353,-122.8450115,6
1364,49.2839245,-122.82692800000001,6
1179,49.189735,-122.8474426,6
1525,49.2357956,-122.86554699999999,6
991,49.277527899999995,-122.8078057,6
1522,49.2662294,-122.77697109999998,6
1521,49.267601500000005,-122.7733233,6
1520,49.2708428,-122.75721940000001,6
1519,49.2715034,-122.75533519999999,6
1178,49.1948776,-122.8443305,6
940,49.2751036,-122.79097730000001,6
939,49.2707223,-122.75519879999999,6
1182,49.189274600000005,-122.8463189,6
1183,49.1889683,-122.8461338,6
1184,49.1880887,-122.84651509999999,6
1185,49.1845873,-122.84363700000002,6
1576,49.2963606,-122.80352350000001,6
1577,49.2964195,-122.803499,6
1273,49.2776673,-122.85951200000001,6
1578,49.29647429999999,-122.80347830000001,6
1571,49.281912899999995,-122.7999784,6
1079,49.233981400000005,-122.8626888,6
1570,49.156815,-122.77916040000001,6
1569,49.1566806,-122.7799855,6
1568,49.272799799999994,-122.7566183,6
1567,49.272592700000004,-122.75564170000001,6
1749,49.1856926,-122.7987871,6
1046,49.2486726,-122.8587639,6
1294,49.1857184,-122.79987849999999,6
1295,49.185723100000004,-122.8000278,6
1094,49.1917865,-122.8438,6
1548,49.1994321,-122.8137061,6
1547,49.199434100000005,-122.8134619,6
1338,49.1990389,-122.8164158,6
1354,49.279773799999994,-122.7920362,6
1696,49.2678271,-122.7911338,6
1697,49.2666807,-122.7766788,6
1035,49.1997143,-122.77790870000001,6
1293,49.185723200000005,-122.80017120000001,6
1750,49.1859102,-122.7987909,6
1181,49.1899408,-122.8468149,6
1272,49.2769189,-122.8577631,6
1647,49.2773604,-122.85833249999999,6
1648,49.236675299999995,-122.8529953,6
1155,49.1577863,-122.7783764,6
1144,49.2769826,-122.85799879999999,6
1659,49.2774955,-122.7913574,6
1166,49.1845268,-122.80054609999999,6
881,49.277417,-122.80477309999999,6
1649,49.237348299999994,-122.8529856,6
1171,49.190262100000005,-122.8482749,6
1751,49.1856176,-122.79878740000001,6
1431,49.1989822,-122.81428079999999,6
1758,49.195111600000004,-122.8014418,6
912,49.1757495,-122.8017102,6
907,49.1919591,-122.798649,6
1651,49.28226,-122.7986273,6
851,49.2800621,-122.82852220000001,6
847,49.277812100000006,-122.7946053,6
1652,49.2821214,-122.79865259999998,6
1757,49.2737945,-122.7881632,6
1501,49.277529200000004,-122.79246429999999,6
1785,49.1574206,-122.77720190000001,6
802,49.1921075,-122.82421049999999,6
810,49.1990766,-122.8159015,6
809,49.199060700000004,-122.8134494,6
1403,49.276248100000004,-122.84396940000002,6
808,49.1981845,-122.81197820000001,6
1773,49.1857185,-122.79978340000001,6
1257,49.233103,-123.01380400000001,7
1258,49.233039899999994,-123.019254,7
1251,49.232466200000005,-123.02447579999999,7
1653,49.2655769,-123.06998059999998,7
1255,49.231762599999996,-123.02833770000001,7
1254,49.23175379999999,-123.0281419,7
1253,49.2318116,-123.0303064,7
1252,49.2319862,-123.0274025,7
1250,49.236247399999996,-123.0417557,7
1249,49.2361352,-123.0414352,7
1596,49.2396385,-123.05409309999999,7
1597,49.2396667,-123.053706,7
1256,49.23178529999999,-123.02861399999999,7
1264,49.2667886,-123.00674140000001,7
2147,49.229749700000006,-123.0049419,7
241,49.228639,-123.0046611,7
349,49.2334631,-123.03493700000001,7
348,49.2204323,-123.0656741,7
1271,49.281021,-123.0580126,7
1270,49.285049,-123.0621868,7
347,49.2208617,-123.06569569999999,7
1267,49.2666914,-123.0694709,7
1266,49.266539,-123.0698996,7
242,49.2291967,-123.0010751,7
1265,49.2666151,-123.06988899999999,7
346,49.2209906,-123.06604229999999,7
2149,49.229547499999995,-123.0051017,7
2148,49.229617499999996,-123.00499440000002,7
1152,49.231457299999995,-123.06536670000001,7
1598,49.239613899999995,-123.0535933,7
2146,49.231454600000006,-123.0056479,7
2145,49.23150089999999,-123.005591,7
2150,49.2291311,-123.00086840000002,7
1599,49.237542299999994,-123.0493986,7
302,49.2427539,-123.0604213,7
2069,49.22182670000001,-122.9947037,7
1631,49.223970200000004,-123.09103449999999,7
288,49.306652899999996,-123.0085425,7
1643,49.256509,-123.00611780000001,7
1170,49.2144651,-122.98810690000002,7
1639,49.2310995,-123.0658128,7
2082,49.22449879999999,-122.98797490000001,7
289,49.2218399,-123.00547279999999,7
2083,49.2235316,-122.9829244,7
1644,49.23238,-123.065304,7
2095,49.232667,-123.02397340000002,7
315,49.22552520000001,-123.05352820000002,7
314,49.2254057,-123.05351189999999,7
1174,49.2620586,-123.0333402,7
313,49.225550399999996,-123.05427830000001,7
300,49.2701699,-123.0568935,7
1635,49.280913500000004,-123.01470619999999,7
312,49.2750331,-123.07706999999999,7
303,49.2428186,-123.0605662,7
1637,49.2810042,-123.05329029999999,7
1646,49.2674124,-123.0699392,7
1202,49.2806177,-122.9817847,7
1208,49.274969399999996,-123.0692835,7
2070,49.2722671,-123.06975120000001,7
1601,49.244187,-123.06280220000001,7
1602,49.2443576,-123.0631814,7
1603,49.244119399999995,-123.0633466,7
1604,49.2380141,-123.0652047,7
1606,49.2373336,-123.0655854,7
1242,49.2812968,-123.0489472,7
1236,49.232883,-123.03314250000001,7
1235,49.2329098,-123.0331932,7
1234,49.232856899999994,-123.0330812,7
1233,49.2323881,-123.0320308,7
1226,49.275487899999995,-123.069294,7
1225,49.2758,-123.069653,7
1617,49.268189,-123.06987990000002,7
1217,49.2586122,-123.0445699,7
2111,49.273703000000005,-123.06936270000001,7
2110,49.224395,-122.9886966,7
2109,49.2630583,-123.05689050000001,7
1216,49.2584652,-123.04514250000001,7
1600,49.237142,-123.0482787,7
1605,49.2372505,-123.06559909999999,7
158,49.2344287,-123.03607209999998,7
227,49.23053710000001,-123.007442,7
2260,49.214969599999996,-122.9880707,7
1421,49.305541999999996,-123.0300905,7
1420,49.3058854,-123.01636090000002,7
1502,49.2809119,-123.0634229,7
55,49.281272200000004,-123.0472413,7
1402,49.2211578,-123.06603770000001,7
1394,49.22472379999999,-123.06595559999998,7
2251,49.237956,-123.0651979,7
1513,49.2676495,-123.00624579999999,7
65,49.268736499999996,-123.0457293,7
2261,49.2848934,-123.0658318,7
1376,49.2437836,-122.9696048,7
1358,49.2488249,-123.07666709999998,7
87,49.2254234,-123.0655278,7
92,49.225750700000006,-123.0659387,7
93,49.225867799999996,-123.0661456,7
2234,49.2499027,-123.03405719999999,7
94,49.2318583,-123.06538970000001,7
95,49.2320722,-123.065753,7
96,49.231998600000004,-123.06574499999999,7
2230,49.2812636,-123.0553386,7
97,49.2335229,-123.06531609999999,7
1535,49.3365515,-123.0395176,7
2262,49.3161959,-122.96823540000001,7
1434,49.262666100000004,-123.05690990000002,7
1436,49.242458500000005,-123.00399399999999,7
1465,49.3269281,-122.94933459999999,7
1456,49.2393818,-123.05308659999999,7
5,49.281302000000004,-123.05755790000002,7
6,49.2812984,-123.0573443,7
2284,49.2668003,-123.0039686,7
7,49.2812866,-123.0550913,7
14,49.2427766,-123.0040514,7
1468,49.2316788,-123.0298105,7
1469,49.281336200000005,-123.06252169999999,7
2279,49.235596,-123.0388304,7
2278,49.247003799999995,-123.0695588,7
2277,49.2621886,-123.07079740000002,7
1470,49.2808984,-123.06253819999999,7
32,49.2643899,-123.0695091,7
1471,49.281031299999995,-123.0585459,7
1472,49.2810364,-123.059125,7
1473,49.2334477,-123.03630729999999,7
1474,49.233425399999994,-123.0353388,7
1475,49.2355366,-123.0386986,7
1476,49.2449086,-123.0241346,7
1444,49.2691037,-123.0341803,7
1442,49.2529024,-123.0822591,7
1437,49.2311658,-123.0084361,7
98,49.2345972,-123.06567659999999,7
228,49.2311591,-123.0067745,7
99,49.2353536,-123.065652,7
2225,49.2622786,-123.0447248,7
1306,49.2301689,-123.0040364,7
1296,49.2809094,-123.013428,7
2190,49.3165961,-122.96933490000002,7
151,49.2844578,-123.06569909999999,7
152,49.225024,-122.99007209999999,7
154,49.2262286,-123.0014923,7
157,49.2232465,-122.98271899999999,7
350,49.2336484,-123.03531090000001,7
160,49.225766799999995,-122.9968006,7
161,49.2273734,-123.0000139,7
1308,49.2218285,-122.9945494,7
162,49.2273299,-122.9999156,7
1276,49.2698998,-123.0694307,7
170,49.3059961,-123.0105992,7
171,49.2309718,-123.0653719,7
173,49.2691827,-123.06943030000001,7
178,49.2289206,-123.0043591,7
203,49.256524799999994,-123.0062372,7
210,49.266852899999996,-123.00908510000001,7
1275,49.312732000000004,-123.05730940000001,7
225,49.2294159,-123.0052821,7
226,49.2290042,-123.0054102,7
164,49.22841470000001,-123.0045206,7
1322,49.2058672,-123.0426538,7
1324,49.2480896,-123.0711405,7
1553,49.2808839,-123.00763049999999,7
101,49.238564700000005,-123.0655669,7
102,49.2385372,-123.0651956,7
2221,49.2763128,-123.06971019999999,7
103,49.2386583,-123.06555949999999,7
104,49.2429948,-123.06019479999999,7
105,49.243069899999995,-123.0603612,7
106,49.2426381,-123.0592231,7
1353,49.2800457,-122.9665687,7
2215,49.307388700000004,-123.0322149,7
1352,49.274350299999995,-123.06935800000001,7
108,49.280907299999996,-123.0098236,7
2212,49.2753733,-123.0692541,7
2211,49.2754223,-123.0692595,7
1340,49.2813917,-123.05795020000001,7
1339,49.3359374,-123.0389261,7
122,49.2313896,-123.06576740000001,7
2204,49.2296,-123.0038743,7
137,49.2370364,-123.0656459,7
2202,49.2811182,-123.0728439,7
1332,49.281406,-123.0498885,7
1331,49.281009499999996,-123.0537462,7
1329,49.250466700000004,-123.0417872,7
1325,49.2660404,-123.0695193,7
100,49.237646399999996,-123.06558090000001,7
351,49.2344888,-123.0361888,7
396,49.2229075,-122.98154140000001,7
353,49.2340261,-123.03526370000002,7
606,49.280847200000004,-123.00201489999999,7
607,49.281144299999994,-123.0020054,7
608,49.2811411,-122.999343,7
609,49.28115510000001,-122.99919270000001,7
612,49.2616326,-123.07002469999999,7
1040,49.267923100000004,-123.069879,7
1039,49.245058,-123.0653916,7
645,49.250421,-123.034043,7
646,49.2545986,-123.02252240000001,7
647,49.2544973,-123.02209750000002,7
648,49.2548809,-123.02068329999999,7
649,49.2549229,-123.0195594,7
650,49.25628629999999,-123.02327439999999,7
651,49.2621251,-123.02962120000001,7
652,49.264299799999996,-123.0106607,7
653,49.2657453,-123.00555039999999,7
654,49.3073274,-122.95390139999999,7
655,49.306936900000004,-122.95350479999999,7
656,49.30727329999999,-122.95390149999999,7
1038,49.2678955,-123.0694445,7
1037,49.240412,-123.06554409999998,7
1036,49.2402115,-123.0649324,7
668,49.223522499999994,-122.983696,7
669,49.2234246,-122.9860604,7
1463,49.326670299999996,-122.9508312,7
605,49.280825,-123.0025432,7
1032,49.243595899999995,-123.0623586,7
604,49.2806426,-123.002827,7
602,49.2493978,-123.07391740000001,7
569,49.2321796,-123.0301088,7
570,49.2320583,-123.02607909999999,7
1055,49.2642794,-123.06950690000001,7
1044,49.2382511,-123.0651615,7
1043,49.244646200000005,-123.06448329999999,7
1928,49.249267100000004,-123.07449740000001,7
574,49.225258399999994,-123.09038410000001,7
575,49.224846500000005,-123.09097859999999,7
576,49.2246588,-123.09097870000001,7
577,49.226204100000004,-123.090544,7
1923,49.270129499999996,-123.0694291,7
578,49.227687,-123.0904914,7
579,49.2279638,-123.09048870000001,7
586,49.2507344,-123.0768216,7
587,49.251182899999996,-123.07842679999999,7
588,49.2511789,-123.07891979999998,7
589,49.2516531,-123.0796219,7
1042,49.2733734,-123.0693436,7
596,49.2457475,-123.0660233,7
597,49.2473186,-123.0694396,7
598,49.24727670000001,-123.0693382,7
599,49.249365999999995,-123.07634850000001,7
600,49.2496541,-123.0763345,7
1910,49.2809886,-123.02600890000002,7
601,49.249318599999995,-123.0736284,7
1041,49.3361269,-123.03930279999999,7
1065,49.2519721,-123.08006609999998,7
1026,49.2702991,-123.06942790000001,7
1025,49.2711552,-123.0693956,7
741,49.2269075,-123.0905378,7
1760,49.2257494,-123.06621299999999,7
748,49.2531282,-123.0831059,7
1761,49.2317717,-123.0300412,7
754,49.233668200000004,-123.03454380000001,7
755,49.231891499999996,-123.02888,7
756,49.268418100000005,-123.0444669,7
759,49.2628679,-123.05692090000001,7
906,49.2349593,-123.0371824,7
1818,49.280989399999996,-123.0611103,7
898,49.2206635,-122.97727179999998,7
1769,49.139437,-123.0115501,7
1770,49.266108200000005,-123.0698592,7
769,49.25092539999999,-123.07716200000002,7
880,49.232871100000004,-123.0657264,7
874,49.2809572,-123.0612347,7
872,49.2683379,-123.069464,7
871,49.2519331,-123.0803514,7
869,49.2598808,-123.0700269,7
868,49.2602981,-123.0700119,7
789,49.281527200000006,-123.0660535,7
790,49.2813515,-123.06002099999999,7
791,49.281451700000005,-123.06382079999999,7
843,49.224200599999996,-122.9996611,7
829,49.2622266,-123.04476399999999,7
1759,49.2258004,-122.9927219,7
1874,49.310081700000005,-123.0417178,7
737,49.2244514,-122.98786709999999,7
735,49.226149,-122.99174609999999,7
1019,49.2333359,-123.03470290000001,7
1712,49.262480100000005,-123.07071189999999,7
1715,49.281318299999995,-123.05890600000001,7
1718,49.2807898,-123.0021715,7
1009,49.2591196,-123.06934979999998,7
1006,49.2627678,-123.05637250000001,7
1726,49.2280427,-123.00298500000001,7
998,49.26153729999999,-123.0696114,7
996,49.258962,-123.00760849999999,7
992,49.266708799999996,-123.0046655,7
989,49.280519500000004,-122.9657277,7
1737,49.316232299999996,-122.9711483,7
988,49.280521500000006,-122.9648581,7
964,49.2534133,-123.0820889,7
958,49.2457056,-123.0659163,7
944,49.270899299999996,-123.0697877,7
941,49.2706614,-123.069379,7
932,49.242659,-123.00403899999999,7
1753,49.2538725,-123.0014254,7
918,49.224624600000006,-122.9882078,7
1840,49.265046500000004,-123.02427209999999,7
1839,49.2397447,-123.0299369,7
1756,49.268812100000005,-123.0448771,7
1836,49.2501322,-123.0765148,7
734,49.2626734,-123.06937020000001,7
736,49.2217132,-122.9806709,7
552,49.2282193,-122.99830259999999,7
1937,49.2208206,-123.06609820000001,7
551,49.2265741,-122.9930695,7
444,49.2361234,-123.06493290000002,7
445,49.238341999999996,-123.0651748,7
446,49.233839700000004,-123.06568390000001,7
452,49.260233899999996,-123.012685,7
453,49.2808273,-123.0455124,7
454,49.2808273,-123.0457851,7
2018,49.2809102,-123.0091455,7
2017,49.281176200000004,-123.01060459999998,7
2016,49.280907299999996,-123.0124327,7
2015,49.280902600000005,-123.0116693,7
2014,49.2809296,-123.01543159999999,7
2013,49.280935299999996,-123.0159375,7
2012,49.2812046,-123.0158466,7
2011,49.281192499999996,-123.0149385,7
2010,49.2811922,-123.01461509999999,7
2009,49.2812306,-123.01843190000001,7
2008,49.2812281,-123.0189331,7
2007,49.2812554,-123.0273975,7
2006,49.2809655,-123.022524,7
2005,49.2809713,-123.021901,7
2004,49.2811723,-122.9955983,7
2003,49.280860700000005,-122.99823459999999,7
2002,49.2805094,-122.97765770000001,7
2001,49.250555299999995,-123.07731059999999,7
455,49.2599379,-123.0700275,7
1671,49.2812593,-123.0541858,7
456,49.22987,-123.00190320000002,7
442,49.2257375,-122.9964415,7
439,49.226330700000005,-123.00411809999999,7
354,49.2336081,-123.034457,7
355,49.2371809,-123.0326238,7
356,49.2378821,-123.0325571,7
357,49.2544329,-123.02043379999999,7
358,49.2544364,-123.020646,7
376,49.3057089,-123.0178078,7
1148,49.214052,-122.98831979999999,7
381,49.2401479,-123.0649331,7
2289,49.250407700000004,-123.07626090000002,7
1661,49.2722718,-123.0693195,7
