,var1,var2,cluster
5317,49.081914700000006,-122.0553888,1
5407,49.043617100000006,-122.33784979999999,1
2902,49.054925700000005,-122.3493158,1
5408,49.0486626,-122.3350906,1
3263,49.0617818,-122.31536270000001,1
3264,49.0648965,-122.3154726,1
5067,49.054850200000004,-122.31763319999999,1
5066,49.0548788,-122.31745090000001,1
5065,49.054845799999995,-122.3169856,1
5064,49.0548414,-122.31712900000001,1
5063,49.0549085,-122.3167959,1
4009,49.0498405,-122.33435120000001,1
5780,49.0460673,-122.3738591,1
198,49.1039711,-122.2944449,1
7942,49.052531,-122.3259117,1
4098,49.0515295,-122.3148725,1
7202,49.050653499999996,-122.3340871,1
7201,49.0485765,-122.2926136,1
7200,49.0485619,-122.29269340000002,1
7199,49.0355656,-122.2653647,1
7197,49.2203023,-122.37874769999999,1
7195,49.050201,-122.3227878,1
7194,49.0505395,-122.32280039999999,1
7193,49.051564500000005,-122.3131129,1
7192,49.051455600000004,-122.31311409999998,1
7191,49.051382399999994,-122.31311470000001,1
3197,49.0410938,-122.2201486,1
7190,49.0527588,-122.31475209999999,1
3196,49.0406919,-122.2198824,1
7189,49.0498209,-122.32349450000001,1
7203,49.0505463,-122.3343072,1
7188,49.049817700000006,-122.32378870000001,1
7186,49.0498185,-122.32372120000001,1
7185,49.0500445,-122.3243424,1
7184,49.0511909,-122.3260291,1
4133,49.0496421,-122.303627,1
4134,49.0574652,-122.37684850000001,1
3195,49.0412182,-122.2207062,1
73,49.0387968,-122.2400733,1
72,49.03438189999999,-122.24992560000001,1
8140,49.0509808,-122.3246777,1
8141,49.0502823,-122.3260169,1
8142,49.0502221,-122.32601340000001,1
8143,49.0505583,-122.326034,1
33,49.057918799999996,-122.460182,1
8144,49.0503956,-122.3275789,1
7187,49.049817,-122.3238611,1
3198,49.0369146,-122.2309199,1
7204,49.0503709,-122.3350129,1
7205,49.0510483,-122.3304004,1
2615,49.060732,-122.3789585,1
2614,49.0607331,-122.3788657,1
972,49.0403563,-122.2968371,1
976,49.0798019,-122.4341129,1
2613,49.0610073,-122.37949850000001,1
3879,49.1332386,-122.3237392,1
3200,49.0368092,-122.2313134,1
3878,49.134029299999995,-122.3240096,1
3877,49.1335504,-122.3255936,1
3876,49.1336643,-122.32560559999999,1
3875,49.1338651,-122.3248304,1
3874,49.13399999999999,-122.3271146,1
3873,49.1342399,-122.3274623,1
3872,49.133998299999995,-122.32721740000001,1
3871,49.13364910000001,-122.3270262,1
3870,49.1343274,-122.3274622,1
3869,49.133857299999995,-122.32702890000002,1
7206,49.051217799999996,-122.33047409999999,1
7207,49.0513464,-122.3315371,1
7208,49.051351399999994,-122.3316139,1
7209,49.0499641,-122.33069950000001,1
7212,49.0485227,-122.33967539999999,1
3199,49.0369791,-122.23050249999999,1
8145,49.051742700000005,-122.3259591,1
1020,49.0684981,-122.35853030000001,1
7213,49.0479657,-122.33933770000002,1
4227,49.0492505,-122.28746070000001,1
7215,49.0479604,-122.3387476,1
1015,49.0587735,-122.38036770000001,1
7216,49.0479604,-122.3385491,1
7218,49.14182879999999,-122.003803,1
6227,49.0271581,-122.28262749999999,1
4431,49.0408841,-122.2942369,1
4432,49.040426700000005,-122.2940498,1
26,49.0557594,-122.1951722,1
3371,49.130968100000004,-122.3201433,1
3372,49.1304635,-122.3235243,1
2555,49.0365043,-122.2907179,1
2554,49.036505,-122.29087690000001,1
2553,49.0365049,-122.29048440000001,1
2552,49.0365027,-122.29080159999998,1
2551,49.036500200000006,-122.2912574,1
3373,49.038535499999995,-122.270425,1
3374,49.0379188,-122.3172943,1
4914,49.047229200000004,-122.2857628,1
7,49.0822808,-122.0561304,1
8163,49.14515,-122.0145756,1
3191,49.0412463,-122.22078159999998,1
3399,49.0520898,-122.32062090000001,1
3400,49.0514565,-122.32049029999999,1
5746,49.04882429999999,-122.2892706,1
5747,49.0488518,-122.2892374,1
4455,49.0575934,-122.466806,1
4454,49.0580204,-122.46756380000001,1
3412,49.0356867,-122.29210859999999,1
3411,49.036602200000004,-122.29217659999998,1
2498,49.061507899999995,-122.3166064,1
2499,49.0552844,-122.33736329999999,1
3370,49.1311976,-122.3199818,1
1142,49.039032299999995,-122.31077820000002,1
1134,49.035414,-122.2663773,1
2504,49.0658455,-122.3268736,1
2505,49.0616867,-122.3244631,1
2506,49.0527338,-122.3143321,1
3192,49.0406919,-122.2201781,1
5757,49.040366999999996,-122.30424170000002,1
1136,49.051908600000004,-122.3094082,1
2616,49.0611606,-122.30229299999999,1
3369,49.1309522,-122.3193021,1
3368,49.130918799999996,-122.3195503,1
8146,49.050073700000006,-122.31922620000002,1
5674,49.043143900000004,-122.2231024,1
8147,49.0502684,-122.31886750000001,1
7170,49.04156270000001,-122.2777811,1
7169,49.048530299999996,-122.2928699,1
5675,49.1355227,-122.30353159999999,1
5676,49.1345574,-122.3050626,1
7166,49.0384782,-122.29352469999999,1
7165,49.038127200000005,-122.2939696,1
7164,49.0385365,-122.29352469999999,1
7163,49.0387162,-122.29394950000001,1
5687,49.0409111,-122.2947493,1
5688,49.041056899999994,-122.29475900000001,1
8148,49.0501786,-122.3211624,1
5689,49.040915500000004,-122.2946282,1
5690,49.0408624,-122.2942689,1
7155,49.05042879999999,-122.28995420000001,1
5698,49.040928799999996,-122.294303,1
5697,49.040879700000005,-122.2943277,1
5696,49.040859600000005,-122.2942535,1
5695,49.040960299999995,-122.29462749999999,1
5694,49.0408566,-122.29436340000001,1
5693,49.0408763,-122.2943127,1
2560,49.0399065,-122.29357990000001,1
1083,49.156472799999996,-122.2095408,1
5691,49.04083120000001,-122.29433440000001,1
7150,49.049152899999996,-122.29020520000002,1
7151,49.0492389,-122.30126340000001,1
7152,49.049242799999995,-122.30066090000001,1
7153,49.0492403,-122.3009772,1
7154,49.0492419,-122.30077890000001,1
5692,49.0410047,-122.2946294,1
2617,49.0385456,-122.2712014,1
7214,49.0479657,-122.3389997,1
429,49.049844,-122.3115361,1
4217,49.043929600000006,-122.22188190000001,1
7412,49.049117200000005,-122.28978159999998,1
155,49.05580429999999,-122.27222979999999,1
7413,49.049110600000006,-122.2894648,1
158,49.0580654,-122.4756365,1
3101,49.05619420000001,-122.3161996,1
4218,49.0501821,-122.3208447,1
4979,49.198644,-122.24736770000001,1
3100,49.055945799999996,-122.3161043,1
4216,49.0376409,-122.27406529999999,1
3099,49.055550399999994,-122.3165003,1
3331,49.132014899999994,-122.32225459999998,1
3332,49.1327142,-122.3199168,1
4398,49.04775479999999,-122.336867,1
7415,49.0488651,-122.2911082,1
7420,49.037452200000004,-122.33494820000001,1
3113,49.0456065,-122.3622896,1
4980,49.157994,-122.286029,1
3098,49.0554367,-122.31632749999999,1
4981,49.166856,-122.3156642,1
3330,49.1319527,-122.3228236,1
3333,49.1333447,-122.32210800000001,1
7357,49.057777,-122.31462690000001,1
3138,49.0548679,-122.371284,1
4193,49.051733899999995,-122.3153309,1
8054,49.0493869,-122.3387758,1
3117,49.0562654,-122.4271843,1
3118,49.058358899999995,-122.4601985,1
7407,49.0463047,-122.28404009999998,1
3119,49.057032299999996,-122.4499135,1
3120,49.0573524,-122.4625767,1
3121,49.0574062,-122.4634398,1
3122,49.0578657,-122.4704514,1
7358,49.047909999999995,-122.29405729999999,1
5563,49.0554068,-122.271957,1
7409,49.049108399999994,-122.28877309999999,1
8084,49.0505874,-122.32493799999999,1
5593,49.052239,-122.3254857,1
823,49.0828986,-122.21861240000001,1
5594,49.0520407,-122.32596969999999,1
7410,49.049272200000004,-122.29054,1
4949,49.034793,-122.00380929999999,1
7411,49.0496386,-122.29053390000001,1
3208,49.0590438,-122.33749209999999,1
7408,49.0488691,-122.28867209999999,1
3097,49.0496391,-122.3029482,1
4116,49.0306328,-122.365321,1
5620,49.0461321,-122.33652169999999,1
3345,49.0461526,-122.3593584,1
3346,49.1292582,-122.3204815,1
3315,49.00532329999999,-122.26574779999999,1
4404,49.0466694,-122.33658590000002,1
183,49.034408299999996,-122.33837549999998,1
4403,49.044779299999995,-122.33730959999998,1
181,49.0408954,-122.26983390000001,1
5619,49.0407869,-122.33692509999999,1
4400,49.047291200000004,-122.336929,1
4100,49.038518700000004,-122.3048616,1
884,49.0514716,-122.3202034,1
860,49.0385611,-122.27112890000001,1
4099,49.0511989,-122.3235908,1
3347,49.1292754,-122.32067340000002,1
182,49.0307742,-122.3593379,1
2618,49.0467973,-122.28790079999999,1
7301,49.0462535,-122.34965890000001,1
3201,49.0372725,-122.230249,1
4399,49.0475189,-122.33687720000002,1
3202,49.0373851,-122.23034840000001,1
8101,49.0498734,-122.313612,1
4415,49.038444,-122.2745518,1
7302,49.046248,-122.3498324,1
2196,49.2032393,-122.90813659999999,2
2050,49.15860670000001,-122.7813182,2
2049,49.1589744,-122.7809639,2
5219,49.267601500000005,-122.7733233,2
5220,49.2668041,-122.77276029999999,2
4756,49.262805900000004,-122.78061100000001,2
4768,49.263577500000004,-122.88700370000001,2
4758,49.26428,-122.7803736,2
4757,49.2637537,-122.7814095,2
5221,49.2662294,-122.77697109999998,2
3546,49.1772748,-122.7895305,2
3111,49.1869357,-122.79968170000001,2
2197,49.2012647,-122.915019,2
4739,49.1912713,-122.756852,2
6046,49.120611600000004,-122.8913882,2
3107,49.2469453,-122.74999879999999,2
5214,49.262449700000005,-122.74823970000001,2
4738,49.283001500000005,-122.8076695,2
6044,49.1206338,-122.8917794,2
6043,49.1203766,-122.89232009999999,2
5215,49.232302600000004,-122.91360929999999,2
5230,49.235694,-122.86487109999999,2
5216,49.2715034,-122.75533519999999,2
3220,49.3401161,-122.8587853,2
5217,49.2719209,-122.75715500000001,2
5231,49.2357956,-122.86554699999999,2
2091,49.1624616,-122.79056059999999,2
2090,49.1583055,-122.7806064,2
3110,49.1874088,-122.79957890000001,2
2964,49.2248844,-122.8926368,2
5232,49.247210700000004,-122.89351370000001,2
2089,49.1624504,-122.7906787,2
2186,49.283779100000004,-122.80968829999999,2
2187,49.2781282,-122.8112429,2
2188,49.278200899999995,-122.81155420000002,2
2189,49.2796374,-122.8175723,2
2190,49.2782179,-122.81196429999999,2
5218,49.2708428,-122.75721940000001,2
3553,49.1997143,-122.77790870000001,2
5210,49.2635006,-122.88703000000001,2
3106,49.2598943,-122.75702700000001,2
6045,49.120326500000004,-122.89232129999999,2
2185,49.264273700000004,-122.7665374,2
3185,49.1913065,-122.80987549999999,2
6085,49.1341042,-122.8415648,2
2051,49.1589776,-122.7808844,2
5277,49.278267,-122.79805149999999,2
5278,49.245273499999996,-122.75803959999999,2
5281,49.1472792,-122.89161340000001,2
5282,49.1769203,-122.88872649999999,2
5284,49.135648100000004,-122.84500209999999,2
5285,49.1189215,-122.8907102,2
5287,49.160922,-122.8897325,2
5291,49.1884402,-122.8046466,2
6067,49.190353,-122.8450115,2
6066,49.190424799999995,-122.84489350000001,2
5294,49.15694129999999,-122.7806767,2
5295,49.1997352,-122.77733490000001,2
3142,49.1673671,-122.8007973,2
6092,49.1338662,-122.84419109999999,2
6093,49.135356,-122.8430621,2
5276,49.2763558,-122.8343095,2
6094,49.1356652,-122.8442756,2
3010,49.249306700000005,-122.86105890000002,2
5274,49.2832536,-122.82768940000001,2
3144,49.1757495,-122.8017102,2
6087,49.1339496,-122.84114050000001,2
6084,49.1337792,-122.8411903,2
6088,49.13327520000001,-122.8448486,2
6089,49.1333612,-122.8437757,2
6090,49.1338636,-122.8440965,2
6091,49.1339088,-122.84310659999998,2
6083,49.134114600000004,-122.84195179999999,2
3143,49.167240899999996,-122.7995072,2
6082,49.133789,-122.84066329999999,2
5269,49.189941,-122.8471754,2
5270,49.2265704,-122.84845,2
5271,49.2616016,-122.7830116,2
5272,49.276137,-122.7936597,2
5273,49.25290379999999,-122.8934145,2
5275,49.25299570000001,-122.7399288,2
3112,49.1873422,-122.79924640000002,2
6095,49.134707899999995,-122.8430248,2
6097,49.1381113,-122.84495449999999,2
3051,49.277417,-122.80477309999999,2
3162,49.1995895,-122.9125081,2
3532,49.2044232,-122.90607,2
6184,49.1851152,-122.7988858,2
6183,49.1856926,-122.7987871,2
6086,49.1337664,-122.83931670000001,2
3126,49.197128,-122.807325,2
3056,49.2369689,-122.87043340000001,2
3178,49.1923674,-122.8892801,2
3057,49.2374864,-122.86976259999999,2
3058,49.238313700000006,-122.8654412,2
4769,49.224419899999994,-122.8925771,2
2053,49.1585249,-122.78109669999999,2
2052,49.158700200000006,-122.7815098,2
3555,49.2464886,-122.8910088,2
3139,49.198962200000004,-122.7772807,2
6096,49.138246,-122.84506440000001,2
3140,49.1671516,-122.79931200000001,2
3044,49.261796600000004,-122.8901983,2
6098,49.13424929999999,-122.8450804,2
6099,49.134369,-122.8442723,2
6100,49.134373,-122.84394040000001,2
6190,49.1854487,-122.79878259999998,2
6189,49.1856176,-122.79878740000001,2
6188,49.1855467,-122.7987909,2
6187,49.185294799999994,-122.7987926,2
6186,49.1850342,-122.7990029,2
6185,49.1859102,-122.7987909,2
3141,49.1679153,-122.80081270000001,2
5158,49.277529200000004,-122.79246429999999,2
5157,49.2630951,-122.838392,2
5156,49.2630916,-122.83875330000001,2
3159,49.212399700000006,-122.9213919,2
5313,49.2721559,-122.7571632,2
5155,49.245729499999996,-122.8935083,2
3129,49.1919591,-122.798649,2
2275,49.1858393,-122.80058740000001,2
3252,49.273004799999995,-122.75645779999999,2
4839,49.2801635,-122.7997254,2
4982,49.228374200000005,-122.84818759999999,2
4840,49.2699198,-122.79097079999998,2
5871,49.271395,-122.7547928,2
5870,49.2706869,-122.755531,2
3316,49.1892937,-122.8021118,2
5869,49.270630100000005,-122.7556987,2
5868,49.2721546,-122.75703130000001,2
5867,49.271857700000005,-122.7558811,2
5866,49.27180870000001,-122.75564640000002,2
5865,49.271718799999995,-122.75712779999999,2
5864,49.2713968,-122.75670670000001,2
5863,49.2713215,-122.75513500000001,2
3317,49.188908000000005,-122.8024605,2
5860,49.2047189,-122.9056855,2
2384,49.2763126,-122.85725359999998,2
2385,49.27638220000001,-122.85778400000001,2
5565,49.205143299999996,-122.90403400000001,2
5564,49.203035899999996,-122.91069920000001,2
5852,49.21334,-122.898698,2
2397,49.1322496,-122.892191,2
2396,49.136489700000006,-122.8913869,2
2395,49.1377231,-122.8888263,2
4834,49.1937013,-122.8022864,2
2394,49.1374505,-122.89079879999998,2
2392,49.13897070000001,-122.88991429999999,2
2391,49.1390234,-122.88959270000001,2
2390,49.139986900000004,-122.8899715,2
2389,49.139990999999995,-122.8907186,2
2388,49.1396144,-122.88957679999999,2
2387,49.246955799999995,-122.89208740000001,2
2393,49.1385537,-122.89068759999999,2
5539,49.1792107,-122.83035990000002,2
5538,49.2732041,-122.78832079999998,2
5894,49.2111884,-122.9200149,2
5914,49.2122195,-122.91890890000002,2
5915,49.2104112,-122.9166169,2
5916,49.212584899999996,-122.9193585,2
5918,49.2124536,-122.919196,2
5919,49.213414,-122.9202845,2
5920,49.212557000000004,-122.91928419999999,2
5913,49.213056200000004,-122.91999740000001,2
2328,49.28270870000001,-122.826426,2
2326,49.283033200000006,-122.82602240000001,2
2325,49.2832126,-122.8260086,2
2324,49.2839782,-122.8280576,2
2323,49.283278700000004,-122.827339,2
2758,49.1921075,-122.82421049999999,2
5921,49.21311420000001,-122.92005549999999,2
2327,49.28295,-122.826081,2
5566,49.2028581,-122.90873049999999,2
5911,49.211929999999995,-122.9206054,2
5909,49.211625,-122.9190048,2
5895,49.2103901,-122.9171183,2
5896,49.210657299999994,-122.9174476,2
5897,49.2107401,-122.91753510000001,2
5898,49.2114562,-122.91838870000001,2
5899,49.210701,-122.91749009999998,2
5900,49.2090537,-122.9153899,2
5910,49.2094623,-122.9160017,2
5901,49.211468,-122.9200222,2
5903,49.2097727,-122.91663940000001,2
5904,49.211985399999996,-122.9211331,2
5905,49.2098655,-122.9164399,2
5906,49.2097463,-122.9163193,2
5907,49.204840600000004,-122.9100753,2
5908,49.210338,-122.91703290000001,2
5902,49.2105249,-122.9172402,2
5567,49.200911,-122.91238770000001,2
2410,49.2960125,-122.81760200000001,2
5568,49.201952899999995,-122.90988119999999,2
5668,49.2606353,-122.8900146,2
5665,49.23854620000001,-122.8648398,2
5800,49.2367487,-122.85299180000001,2
5801,49.237348299999994,-122.8529856,2
5802,49.2367894,-122.85298829999999,2
5803,49.236639200000006,-122.8529962,2
5670,49.1654516,-122.8008837,2
5664,49.262567100000005,-122.8396346,2
5805,49.2606724,-122.89001019999999,2
5806,49.2332102,-122.8521201,2
5807,49.2368807,-122.87194740000001,2
5808,49.162568,-122.8909513,2
5815,49.28226,-122.7986273,2
5816,49.2821214,-122.79865259999998,2
5804,49.249887799999996,-122.8633112,2
2452,49.2052497,-122.91009129999999,2
5799,49.236675299999995,-122.8529953,2
5797,49.2888627,-122.79264679999999,2
3403,49.2774219,-122.8097447,2
2536,49.188005100000005,-122.8492686,2
5723,49.21323710000001,-122.92121350000001,2
5721,49.2132529,-122.8278038,2
5720,49.2067109,-122.8315936,2
5708,49.186068299999995,-122.8496949,2
5798,49.236591600000004,-122.8529988,2
3416,49.2748565,-122.8809695,2
5681,49.2786245,-122.8543622,2
5680,49.2785388,-122.8487087,2
5792,49.202091100000004,-122.9103538,2
3422,49.277527899999995,-122.8078057,2
5795,49.2773604,-122.85833249999999,2
5796,49.2790841,-122.7942619,2
3417,49.275335,-122.79875030000001,2
5524,49.2755304,-122.79102409999999,2
2451,49.205045500000004,-122.9099145,2
2449,49.201214,-122.91390359999998,2
2678,49.1918001,-122.8242629,2
2415,49.136412799999995,-122.88911399999999,2
5597,49.2436783,-122.8929831,2
5591,49.137506099999996,-122.84319540000001,2
5590,49.1389485,-122.84270249999999,2
5589,49.1391411,-122.84315409999999,2
2677,49.1918,-122.8244278,2
5588,49.1391444,-122.8436155,2
2690,49.191970899999994,-122.8241091,2
2691,49.1916724,-122.8236591,2
2412,49.2791881,-122.79374170000001,2
2411,49.2961385,-122.81796680000001,2
2693,49.191998299999995,-122.8241091,2
5574,49.1967931,-122.84492079999998,2
2689,49.1921059,-122.82409750000001,2
2450,49.205019,-122.9098717,2
2416,49.1611891,-122.89090870000001,2
5598,49.2436529,-122.89298670000001,2
2448,49.201525200000006,-122.91220729999999,2
3429,49.251177399999996,-122.86164850000002,2
2436,49.224961799999996,-122.89196640000002,2
5833,49.2774955,-122.7913574,2
2619,49.2443891,-122.9087262,2
5658,49.224782299999994,-122.8926044,2
4860,49.276248100000004,-122.84396940000002,2
5656,49.2008484,-122.9126021,2
4938,49.1989822,-122.81428079999999,2
3334,49.2044941,-122.90286200000001,2
5604,49.2031768,-122.87925459999998,2
5601,49.243673799999996,-122.89336370000001,2
5600,49.2436966,-122.8935479,2
5599,49.243671299999995,-122.893202,2
2637,49.185694700000006,-122.80163700000001,2
6031,49.1981403,-122.84210709999999,2
5922,49.2123726,-122.9191212,2
2319,49.20178189999999,-122.9100441,2
3478,49.1893916,-122.80235220000002,2
3477,49.188572799999996,-122.7965763,2
5983,49.280713,-122.84951159999999,2
3476,49.1893314,-122.802172,2
3475,49.1889161,-122.80253379999999,2
3474,49.1888911,-122.8022722,2
3473,49.189306,-122.8026622,2
3472,49.188767799999994,-122.8025894,2
3471,49.1887757,-122.8028692,2
3273,49.2751036,-122.79097730000001,2
5972,49.2008231,-122.9125669,2
3470,49.188892700000004,-122.80236709999998,2
3469,49.188925700000006,-122.8021446,2
5968,49.1571141,-122.781741,2
3468,49.188810499999995,-122.80427069999999,2
3467,49.1893656,-122.80226090000002,2
5450,49.2666398,-122.7764574,2
2837,49.1769461,-122.888725,2
2838,49.176393700000006,-122.88870159999998,2
2839,49.176307200000004,-122.88869740000001,2
2276,49.1873731,-122.84947920000002,2
2840,49.1765172,-122.8887189,2
2841,49.1685645,-122.8009642,2
3479,49.1893943,-122.80248040000001,2
5458,49.1187699,-122.88929740000002,2
2274,49.1863774,-122.80041329999999,2
2273,49.1858505,-122.80049960000001,2
5456,49.11879520000001,-122.8914653,2
5455,49.1187987,-122.8899872,2
3466,49.1892525,-122.80204760000001,2
5454,49.118361,-122.8899169,2
5457,49.119147600000005,-122.8914658,2
3480,49.189357,-122.8025882,2
3481,49.1889433,-122.80262739999999,2
4794,49.188156,-122.84716200000001,2
3257,49.2631701,-122.7784988,2
2951,49.2800621,-122.82852220000001,2
2952,49.2792208,-122.828577,2
2953,49.279038899999996,-122.8285085,2
2954,49.2792178,-122.82887790000001,2
2955,49.2796266,-122.8288875,2
3258,49.26323370000001,-122.77857759999998,2
2956,49.2797183,-122.8289514,2
3256,49.2571236,-122.746978,2
3255,49.265583899999996,-122.7772876,2
3254,49.2707223,-122.75519879999999,2
3253,49.2713348,-122.75562409999999,2
6029,49.1913445,-122.80842759999999,2
6030,49.191285799999996,-122.8085132,2
2957,49.278541,-122.84840179999999,2
2836,49.282796000000005,-122.82775759999998,2
3259,49.262783299999995,-122.78143929999999,2
2945,49.2776523,-122.79251409999998,2
4788,49.25170870000001,-122.80245690000001,2
4781,49.190133,-122.80055619999999,2
5382,49.1993065,-122.81463390000002,2
5381,49.1991348,-122.81463490000002,2
5380,49.1992211,-122.8146369,2
5379,49.1994321,-122.8137061,2
2946,49.279516799999996,-122.828018,2
5378,49.199434100000005,-122.8134619,2
5376,49.1917533,-122.83299109999999,2
5373,49.1991228,-122.8169054,2
3509,49.2776617,-122.8577503,2
5369,49.134013700000004,-122.86807830000001,2
2939,49.277812100000006,-122.7946053,2
2940,49.27789,-122.79523020000002,2
5377,49.19168079999999,-122.832926,2
5952,49.2650341,-122.77793899999999,2
5951,49.266720899999996,-122.7778055,2
5950,49.2666807,-122.7766788,2
5942,49.274972999999996,-122.79099380000001,2
2780,49.198994799999994,-122.81025729999999,2
2781,49.1989527,-122.80763940000001,2
2782,49.1981845,-122.81197820000001,2
2783,49.1982423,-122.811976,2
2784,49.199060700000004,-122.8134494,2
2779,49.1995276,-122.81097609999999,2
2785,49.1990766,-122.8159015,2
2787,49.1990984,-122.8491219,2
5510,49.29647429999999,-122.80347830000001,2
5509,49.2964195,-122.803499,2
5508,49.2963606,-122.80352350000001,2
5507,49.2963016,-122.8035442,2
5506,49.296246000000004,-122.80356359999999,2
2786,49.1990405,-122.8160892,2
5505,49.296188799999996,-122.80358419999999,2
2778,49.1996433,-122.81142129999999,2
2301,49.1897659,-122.83126019999999,2
5925,49.21280170000001,-122.9195831,2
5512,49.2771422,-122.83415,2
5928,49.212287700000005,-122.9190262,2
5932,49.15579279999999,-122.9128469,2
5511,49.2790508,-122.8292606,2
5933,49.155852200000005,-122.92347099999999,2
2297,49.191230600000004,-122.8165064,2
4795,49.1880039,-122.84651090000001,2
5936,49.137448,-122.89120349999999,2
5937,49.1374424,-122.8917347,2
3464,49.189097499999995,-122.80194669999999,2
5939,49.191662799999996,-122.82361999999999,2
3465,49.1891942,-122.8019805,2
2777,49.1996433,-122.8115581,2
3463,49.1888177,-122.802152,2
5924,49.2135508,-122.92055520000001,2
5504,49.296043100000006,-122.8036307,2
5943,49.2734,-122.7884457,2
2833,49.1500989,-122.8907507,2
2834,49.1681125,-122.89065740000001,2
2292,49.1642563,-122.7976237,2
2291,49.199081,-122.81562360000001,2
2290,49.199031700000006,-122.8129574,2
5944,49.265005,-122.78974529999999,2
2832,49.1495495,-122.89088170000001,2
2288,49.1920814,-122.83987069999999,2
2835,49.283344,-122.8256554,2
5946,49.2661564,-122.7727844,2
2285,49.1987198,-122.8511017,2
5947,49.265798499999995,-122.7736541,2
5948,49.2661482,-122.77442920000001,2
5949,49.2650869,-122.776261,2
5945,49.2678271,-122.7911338,2
5503,49.2958081,-122.80293459999999,2
5459,49.1179177,-122.8894908,2
5461,49.11822720000001,-122.89120420000002,2
5502,49.2960245,-122.80284809999999,2
5501,49.2961541,-122.802823,2
2802,49.2507386,-122.8171499,2
5481,49.281912899999995,-122.7999784,2
5480,49.156815,-122.77916040000001,2
5479,49.1566806,-122.7799855,2
5460,49.11760770000001,-122.89074040000001,2
5476,49.272505200000005,-122.7547402,2
5474,49.272592700000004,-122.75564170000001,2
5473,49.272054,-122.7557372,2
5468,49.229017999999996,-122.892597,2
5465,49.1179332,-122.8892502,2
5464,49.1179332,-122.88911840000002,2
5463,49.1188846,-122.88855430000001,2
5475,49.272799799999994,-122.7566183,2
4737,49.2839245,-122.82692800000001,2
8168,49.2824201,-122.8263395,2
6228,49.26262,-122.8383183,2
7471,49.280924,-122.85053909999998,2
7472,49.2720535,-122.78904890000001,2
7481,49.2068115,-122.91423449999999,2
3947,49.1577863,-122.7783764,2
4356,49.2805438,-122.79294509999998,2
3953,49.2764706,-122.8563753,2
3958,49.2265992,-122.8930617,2
3959,49.2256896,-122.89309469999999,2
3960,49.224765600000005,-122.8926261,2
3961,49.2265632,-122.8930263,2
3962,49.2296274,-122.8930656,2
3963,49.2306684,-122.89292590000001,2
3964,49.2439052,-122.8915389,2
7531,49.280283600000004,-122.8285067,2
689,49.2507164,-122.89568359999998,2
688,49.2507042,-122.8961076,2
687,49.251496,-122.8966693,2
686,49.2512809,-122.8965287,2
685,49.251076,-122.89500249999999,2
684,49.2504908,-122.89445590000001,2
683,49.227551299999995,-122.83635249999999,2
682,49.2276126,-122.8362938,2
681,49.227779600000005,-122.83629609999998,2
680,49.2508506,-122.89476280000001,2
679,49.250567700000005,-122.89498950000001,2
739,49.2621152,-122.8898637,2
7467,49.1568433,-122.7783382,2
7466,49.16623679999999,-122.8005491,2
7465,49.1654506,-122.80091670000002,2
7427,49.167023,-122.7815006,2
7428,49.169157,-122.77947809999999,2
7432,49.2008244,-122.91708799999999,2
7433,49.2006229,-122.91685459999998,2
7434,49.200587799999994,-122.9164791,2
7435,49.200940100000004,-122.91628870000001,2
7436,49.200495399999994,-122.9169112,2
7437,49.2004217,-122.91752,2
7438,49.2004912,-122.91780959999998,2
7439,49.2005315,-122.91826509999999,2
7440,49.2007152,-122.9172828,2
7442,49.2007929,-122.9170926,2
678,49.250809999999994,-122.8946267,2
3932,49.204358299999996,-122.8815972,2
7450,49.152976200000005,-122.8901216,2
7451,49.15473789999999,-122.88986969999999,2
7452,49.1555219,-122.8901179,2
7453,49.1544338,-122.89088670000001,2
7454,49.1501118,-122.8925262,2
754,49.190926700000006,-122.84416270000001,2
7455,49.1501649,-122.892525,2
7456,49.1495554,-122.89159840000002,2
7457,49.1495537,-122.89194170000002,2
7461,49.272795,-122.78989820000001,2
7462,49.2738174,-122.79244479999998,2
7463,49.2286146,-122.8930237,2
3933,49.1572075,-122.7824719,2
7426,49.156558200000006,-122.77833759999999,2
677,49.2507778,-122.89457979999999,2
675,49.2510633,-122.8951452,2
7615,49.2823076,-122.82614050000001,2
7616,49.2823155,-122.82586059999998,2
3988,49.189705700000005,-122.84786329999999,2
3989,49.18504,-122.7985445,2
3990,49.1853686,-122.7987328,2
3991,49.1853073,-122.8004145,2
3992,49.18572329999999,-122.8001212,2
3993,49.1857234,-122.80008049999999,2
3994,49.1845268,-122.80054609999999,2
3996,49.1852717,-122.798376,2
7636,49.278600899999994,-122.8377554,2
7638,49.2802232,-122.7993398,2
4003,49.200841600000004,-122.9115919,2
569,49.276656200000005,-122.8310949,2
568,49.272341299999994,-122.78906699999999,2
4007,49.190781,-122.84833119999999,2
565,49.278587200000004,-122.8510267,2
564,49.2824289,-122.82570049999998,2
563,49.2565154,-122.7481768,2
562,49.2785219,-122.8142905,2
561,49.282616499999996,-122.8275064,2
560,49.2798592,-122.79970039999999,2
559,49.2787084,-122.80667369999999,2
558,49.290889899999996,-122.8375388,2
4008,49.190262100000005,-122.8482749,2
7614,49.282315999999994,-122.8270608,2
7613,49.2826581,-122.82538570000001,2
7612,49.2824941,-122.82560520000001,2
7611,49.248178700000004,-122.86844620000001,2
674,49.2504797,-122.89510990000002,2
673,49.2468762,-122.89208559999999,2
